created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,Sentiment Analysis (Label)
Sun Jul 18 23:59:00 +0000 2021,1.4169104077851443e+18,@hbd_orbiter @VAPuckHead @naninizhoni @RanIsraeli @Humble_Analysis Can you send me a link to this year's paper by Malone on MRNA vaccines and COVID-19?,0.0,1.0,0,0.0,en,797079942525812736,1416429356209999875,jenn_buckle,https://twitter.com/jenn_buckle/status/1416910407785144324,Neutral
Sun Jul 18 23:58:39 +0000 2021,1.4169103202456904e+18,"@MihaTaa @EricTopol @OurWorldInData First regarding natural immunity from having had covid, it is unknown how long you actually have antibodies. Secondly, the vaccine is not 100%.  He is being responsible against possibly passing on a break through infection to others.",0.0,1.0,0,1.0,en,1424506873,1416772899583578113,Kirkconn12,https://twitter.com/Kirkconn12/status/1416910320245690370,Neutral
Sun Jul 18 23:58:36 +0000 2021,1.4169103069413663e+18,@Alphega11 @CocoaCutest @washingtonpost Sorry to burst your bubble. You will never eliminate Covid. It mutates to fast. It mutates faster than an influenza virus. Also you are antivaxx as well because people that get the vaccine can contract Covid but do not die! This was its purpose.,0.0,2.0,0,0.0,en,1409013744433127424,1416847201737846785,FlashPointsMed,https://twitter.com/FlashPointsMed/status/1416910306941366273,Positive
Sun Jul 18 23:58:27 +0000 2021,1.4169102682783785e+18,So sad we aren’t doing more to help these countries in such a terrible mess without vaccines or oxygen. We could if we had a decent government. Instead we cut aid and open up nightclubs to be “popular” Boris let’s Covid rip though the UK? Deaths for certain. A new variant maybe?,0.0,0.0,0,1.0,en,2398595246,1416910268278378497,GeolJR,https://twitter.com/GeolJR/status/1416910268278378497,Negative
Sun Jul 18 23:58:25 +0000 2021,1.4169102604979036e+18,@EveryAlbertan The only thing I've heard to wait on is another vaccine. I had dTap between Covid vaccines. That makes very little sense.,0.0,0.0,0,1.0,en,553315935,1416875078566825984,AlCatJDP,https://twitter.com/AlCatJDP/status/1416910260497903619,Negative
Sun Jul 18 23:58:09 +0000 2021,1.4169101944083087e+18,"@TerryWatkinsJr1 @alphabetsoupy @Tomblvd @planetnat @WilliamBHoenig There is literally no data to support that (unless you argue short term ABs increases translate to long term T lymphocyte development). In fact, data says they are on par. https://t.co/uG2HflXzZP I have already had COVID, so a vaccine will do nothing for any long term implication",0.0,0.0,0,0.0,en,39627208,1416430672948903937,MattAHay,https://twitter.com/MattAHay/status/1416910194408308738,Neutral
Sun Jul 18 23:58:06 +0000 2021,1.4169101806215045e+18,Covid: Is China's vaccine success waning in Asia? https://t.co/etZYSJBtC8 @comermd https://t.co/zAIB1kUHZw,0.0,0.0,0,0.0,en,831926888906051586,1416910180621504512,maydynatis1,https://twitter.com/maydynatis1/status/1416910180621504512,Negative
Sun Jul 18 23:58:01 +0000 2021,1.4169101610342318e+18,Here's the reality of the Covid-19 vaccine especially in the United States of JIM CROW and WHITE SUPREMACY. Many of my fellow citizens would rather gamble on getting Covid-19 by not getting vaccinated.,0.0,0.0,0,0.0,en,327195633,1416910161034231810,Brooks2Deborah,https://twitter.com/Brooks2Deborah/status/1416910161034231810,Negative
Sun Jul 18 23:58:00 +0000 2021,1.4169101565128663e+18,"@hesanaughtyboy Thank you. I got accused of being smug"" for trying to give accurate, scientifically sound info about the COVID vaccine yesterday to a guy who ""doesn't need the experimental vaccine"". 🙄""",0.0,0.0,0,1.0,en,694955365037907972,1416796140729683972,NullifidianMom,https://twitter.com/NullifidianMom/status/1416910156512866310,Negative
Sun Jul 18 23:57:59 +0000 2021,1.416910149399171e+18,"@lurkinghuskies @Cernovich @Chesschick01 Imagine if the Covid cases numbers were 3%to 6% of what we were told...would a vaccine with so much risk EVER be justified? And given all this is known by the officials pushing this, why are they being immunized from future legal action? Murder made legal?",0.0,0.0,0,0.0,en,116911115,1416886759019921409,paddua,https://twitter.com/paddua/status/1416910149399171079,Negative
Sun Jul 18 23:57:54 +0000 2021,1.4169101276476744e+18,"@Rzhevsky @StamsterS @TimmySigmend @vindangles1816 @bidonkules @BNODesk Not if you’re vaccinated then it’s like 1% of 1% will die if they get it. That means if everyone had had Covid vaccine before this started (I know impossible) USA would have 6,000 deaths not 600,000. That’s no cause for restrictions.",0.0,1.0,0,2.0,en,467181002,1416898920698023937,StevanBradican,https://twitter.com/StevanBradican/status/1416910127647674372,Negative
Sun Jul 18 23:57:52 +0000 2021,1.4169101203914342e+18,@MitchyDelta @MissLiss515 Anyone who doesn't take the covid vaccine should expect the medical personnel who care for their illnesses to eschew wearing masks and gloves and gowns in order to give the care.,0.0,0.0,0,0.0,en,829121731122040833,1416846031640219653,JungGrasshoppa,https://twitter.com/JungGrasshoppa/status/1416910120391434241,Neutral
Sun Jul 18 23:57:36 +0000 2021,1.41691005337489e+18,"@sportsfireAG @jaketapper Yet this isn’t true in the uk and Israel. I don’t trust politicians when it comes to covid-19. They are lying, many medical professionals are also lying to push vaccines.",0.0,0.0,0,0.0,en,1332472693862649856,1416550288023080963,AnthonyElmer6,https://twitter.com/AnthonyElmer6/status/1416910053374889986,Neutral
Sun Jul 18 23:57:30 +0000 2021,1.4169100291527188e+18,"Not too worried about 2022 and even less of 2024. Since Trumpers are against the vaccine,  most likely will die of super variants of covid.  The one dominant string is 4 times more rampant and twice as deadly. More variants coming for them, bye bye Trumpers",0.0,0.0,0,0.0,en,2543104127,1416910029152718850,AndyGuerette,https://twitter.com/AndyGuerette/status/1416910029152718850,Positive
Sun Jul 18 23:57:27 +0000 2021,1.4169100157686456e+18,Facebook says it won't be blamed for U.S. failing to meet COVID-19 vaccine target https://t.co/5oDYPeMsWO,0.0,0.0,0,0.0,en,24452463,1416910015768645632,polsonja,https://twitter.com/polsonja/status/1416910015768645632,Neutral
Sun Jul 18 23:57:24 +0000 2021,1.416910005215789e+18,@dpakman Trump received life saving treatment when he had Covid. He also secretly received the vaccine,0.0,0.0,0,0.0,en,64667809,1416889748296282115,dameroseli,https://twitter.com/dameroseli/status/1416910005215789056,Positive
Sun Jul 18 23:57:22 +0000 2021,1.416909996902785e+18,"@ChouinardDennis @Eliassmith8 @MPDerekSloan Most Vaccines Work. All there mRNA Covid shots are Gene Therapy, not Vaccines. There's a big difference.",0.0,0.0,0,0.0,en,1049714767,1416200983156125698,ATInsider,https://twitter.com/ATInsider/status/1416909996902785025,Negative
Sun Jul 18 23:57:01 +0000 2021,1.4169099083525898e+18,"@RickLangel @Vickie627 @atumpkins11 @thedemorats @Brian_Alford @Jay_see_see @scrapFe @jbr0wn12 @Eddy120876 @Merry_Hippie @RickySi16087724 @MyChickenDinner @TomDoubting @TweetinTootin @giddy_bunny @PATRIQT_1776 @ADemcrat @laylow88861429 @SlimJimJohn1 @GPoopon @RobertDobbs2018 @topleveltroll2 @skihouse2016 @Thumper18560818 @lou_bruette @chrisg409ubc @42Gnome @kent_nye @Mongo3804 @ASK_Esq29 @RPCovit @DectiveSamSpade @TheyGary @JDJones31 @NotMattrellen @Jones17Charlene @Ripyourlungsout @MomoaScrunchie @123RHGreen @franjerkington @LouT27 @PortlandBabs @NzSchofield @MegavoltService @OkBoomer4TRUMP @PatPet1776 @Joker_Doom @susan_artiga @NeoDJT @CaseyD415 They could teach that slavery was good, that the Holocaust didn’t happen and that trump won both the popular vote in 2016 and 2020 by a landslide and over 400 electoral votes! The BIG LIE is alive and well. That Covid 19 is a hoax and vaccines don’t work, trump not impeached….",0.0,2.0,1,1.0,en,2971477763,901233427525107712,TourguideJ,https://twitter.com/TourguideJ/status/1416909908352589825,Neutral
Sun Jul 18 23:56:59 +0000 2021,1.4169099006728724e+18,Episode 208 of the #SocraticGamersPodcast is out now! #COVIDVaccine https://t.co/AS315wzmE7,0.0,0.0,0,0.0,en,2787255103,1416909900672872449,urviljames,https://twitter.com/urviljames/status/1416909900672872449,Neutral
Sun Jul 18 23:56:55 +0000 2021,1.416909880569516e+18,"@estoy_del Two different vaccines ('Flu and Covid). I'm not a big fan of Boris, but you'll have to do better if you want to be a popular spoof account. Tbh, I'd just delete this so people can't see that you can't read.",0.0,1.0,1,7.0,en,731593382926127106,1416896501729615876,baghwallah,https://twitter.com/baghwallah/status/1416909880569516033,Neutral
Sun Jul 18 23:56:40 +0000 2021,1.4169098181749268e+18,@LesStonehouse MSM Look a bit of perspective on COVID vaccines. https://t.co/NsLEAZ7xCZ,0.0,2.0,1,3.0,en,491594719,1416907245804163074,Marilynrules1,https://twitter.com/Marilynrules1/status/1416909818174926851,Neutral
Sun Jul 18 23:56:38 +0000 2021,1.4169098089225052e+18,It’s always interesting when a tweet goes out about someone testing positive for COVID and who gets the “Awww that’s so sad I hope they get better” and who gets the “That’s what u get for not getting vaccine” without actually knowing if either got it or not #Twitter,0.0,0.0,1,1.0,en,76105892,1416909808922505216,ThatCoolBlkNerd,https://twitter.com/ThatCoolBlkNerd/status/1416909808922505216,Neutral
Sun Jul 18 23:56:37 +0000 2021,1.4169098071691796e+18,"@tillytinker2 The vaccine does not stop you getting the virus, it makes it less likely and it makes it less severe. Of course, if anti-vax idiots keep getting infected, new Covid variants will evolve, immune to current vaccines.",0.0,0.0,0,0.0,en,407321808,1416650674956292097,AirBelgian,https://twitter.com/AirBelgian/status/1416909807169179652,Positive
Sun Jul 18 23:56:31 +0000 2021,1.4169097836811428e+18,Covid has failing all Vaccines the spike in most vaccinated countries shown the efficiency of vac jabs.,0.0,0.0,0,0.0,en,1128492100809646080,1416909783681142788,sAE3tT,https://twitter.com/sAE3tT/status/1416909783681142788,Positive
Sun Jul 18 23:56:16 +0000 2021,1.4169097193153943e+18,@TOMGIRLPODCAST I actually started work for the health department with covid vaccine outreach in my community as a summer job. Say a prayer for me lol,0.0,1.0,0,1.0,en,795401557567295489,1416866050927472646,kinkyhautecurl,https://twitter.com/kinkyhautecurl/status/1416909719315394564,Neutral
Sun Jul 18 23:56:13 +0000 2021,1.416909706795393e+18,There is a push to link schools and school systems with COVID-19 vaccine providers to make on-site vaccinations available to kids 12 and up https://t.co/GiSdHg6GYn,0.0,0.0,0,0.0,en,2411278777,1416909706795393024,KimChaneyNews,https://twitter.com/KimChaneyNews/status/1416909706795393024,Neutral
Sun Jul 18 23:56:11 +0000 2021,1.4169096983018373e+18,@Carolines_Ghost @GeorgeEliseo So- either the vaccine doesn’t work OR they are lying simply to run out the clock OR they were part of the minuscule group of people who have been vaccinated and catch covid anyway. But Why get tested if you weren’t experiencing symptoms? All part of their game,0.0,2.0,0,3.0,en,4738966995,1416758620591697920,Whitediamonds07,https://twitter.com/Whitediamonds07/status/1416909698301837316,Negative
Sun Jul 18 23:55:50 +0000 2021,1.416909607813849e+18,"Another sign that a non-trivial number of people like making stuff up for survey answers: among those *fully vaccinated*, 9% agree that The U.S. government is using the COVID-19 vaccine to microchip the population"".  https://t.co/D0ajeRnPbl https://t.co/Eb6mDzN0I0""",0.0,3.0,1,4.0,en,3102005569,1416909607813849090,tim_minto,https://twitter.com/tim_minto/status/1416909607813849090,Positive
Sun Jul 18 23:55:42 +0000 2021,1.416909576713212e+18,@patriottakes I've done some research. Mostly on Facebook and on YouTube. But the covid vaccine is comprised mostly of mercury. This can be dangerous. And by mercury I mean metal from the planet Mercury when NASA went there on a secret mission in 1996. It's been stored in a lab since then /s,5.0,16.0,1,80.0,en,1260252311579836421,1416906882212564992,KidCreole3,https://twitter.com/KidCreole3/status/1416909576713211905,Negative
Sun Jul 18 23:55:41 +0000 2021,1.4169095715039355e+18,@marthaleoo Decades of basic research paved the way for today’s covid 19 vaccine.,0.0,1.0,0,0.0,en,588045874,1416901318803955714,The_beardbaron,https://twitter.com/The_beardbaron/status/1416909571503935506,Neutral
Sun Jul 18 23:55:37 +0000 2021,1.4169095551208038e+18,Covid: Is China's vaccine success waning in Asia? https://t.co/eLL0BL1Spo,0.0,0.0,0,0.0,en,787546010,1416909555120803842,BerkleyBearNews,https://twitter.com/BerkleyBearNews/status/1416909555120803842,Negative
Sun Jul 18 23:55:23 +0000 2021,1.4169094968619868e+18,@amat8477 @GregNybraves10 @NYGovCuomo Vaccinated people can still get and spread Covid so you’re just contributing to the surge in cases. Vaccines plus masks offer the best protection. Without an mask you could kill a Grandmother sitting near you or a little kid with health issues sitting next to you.,0.0,2.0,0,0.0,en,1380775691621388288,1416810938460774402,LongCovidNYC,https://twitter.com/LongCovidNYC/status/1416909496861986817,Positive
Sun Jul 18 23:55:22 +0000 2021,1.4169094918708716e+18,All children could get Covid vaccines as experts warn of threat to herd immunity https://t.co/qZh2JDgDPs,0.0,0.0,0,0.0,en,1303409952057438209,1416909491870871558,lananova6,https://twitter.com/lananova6/status/1416909491870871558,Positive
Sun Jul 18 23:55:17 +0000 2021,1.4169094691669647e+18,@KZ_Howell @ThisIsMarietta Ebola would be a disaster in more ways than one as the COVID vaccines have a lot of zinc and ebola feeds/thrives off of it.,0.0,0.0,0,0.0,en,30011458,1416866044510101506,barbiesway,https://twitter.com/barbiesway/status/1416909469166964738,Neutral
Sun Jul 18 23:55:08 +0000 2021,1.4169094352894976e+18,"@AaronBosterMD is data leaning towards fully vaccinated PTs on Tysabri/Copaxone (Tysabri last infusion 5/28, first shot of copaxone 6/27) with lower efficacy rates for the covid vaccine? Moderna specific. I’ve seen info on Ocrevus but not Ty.",0.0,0.0,0,1.0,en,821079036319305728,1416059535412715524,simonton_says,https://twitter.com/simonton_says/status/1416909435289497601,Neutral
Sun Jul 18 23:55:08 +0000 2021,1.4169094350464492e+18,"This last week, Thailand became the most recent country to announce a plan that will mix and match different COVID-19 vaccines. The Thai Government approved a plan to mix China's Sinovac vaccine withdoses of AstraZeneca or Pfizer as Sinovac on its own  https://t.co/60UJ3UQZpk https://t.co/aNPpzTz2eR",0.0,0.0,0,0.0,en,299349236,1416909435046449152,Ctngeoffthomas,https://twitter.com/Ctngeoffthomas/status/1416909435046449152,Neutral
Sun Jul 18 23:55:08 +0000 2021,1.4169094320976773e+18,"@vinniboxer @PauletteParis1 Good God, did you even read the first paragraph of that story? Google isn’t going to save you  “A possible link between some COVID-19 vaccines and heart inflammation bears close monitoring, but it's no👏reason👏 for parents or their teenage children to👏avoid👏vaccination.👏“ https://t.co/tCFG1oIgWu",0.0,1.0,0,1.0,en,18256205,1416843142943309826,EHUSMAN,https://twitter.com/EHUSMAN/status/1416909432097677314,Neutral
